journal,year,volume,issue,DOI,SI,event,date
Curr. Oncol.,2016,23,1,https://doi.org/10.3747/co.23.2839,0,"
Received",2015-11-04
Curr. Oncol.,2016,23,1,https://doi.org/10.3747/co.23.2839,0, Revised,2015-12-02
Curr. Oncol.,2016,23,1,https://doi.org/10.3747/co.23.2839,0, Accepted,2016-01-06
Curr. Oncol.,2016,23,1,https://doi.org/10.3747/co.23.2839,0, Published,2016-02-01
Curr. Oncol.,2016,23,1,https://doi.org/10.3747/co.23.2842,0,"
Received",2015-11-05
Curr. Oncol.,2016,23,1,https://doi.org/10.3747/co.23.2842,0, Revised,2015-12-04
Curr. Oncol.,2016,23,1,https://doi.org/10.3747/co.23.2842,0, Accepted,2016-01-07
Curr. Oncol.,2016,23,1,https://doi.org/10.3747/co.23.2842,0, Published,2016-02-01
Curr. Oncol.,2016,23,1,https://doi.org/10.3747/co.23.3066,0,"
Received",2015-11-03
Curr. Oncol.,2016,23,1,https://doi.org/10.3747/co.23.3066,0, Revised,2015-12-01
Curr. Oncol.,2016,23,1,https://doi.org/10.3747/co.23.3066,0, Accepted,2016-01-05
Curr. Oncol.,2016,23,1,https://doi.org/10.3747/co.23.3066,0, Published,2016-02-01
Curr. Oncol.,2016,23,1,https://doi.org/10.3747/co.23.2669,0,"
Received",2015-11-09
Curr. Oncol.,2016,23,1,https://doi.org/10.3747/co.23.2669,0, Revised,2015-12-07
Curr. Oncol.,2016,23,1,https://doi.org/10.3747/co.23.2669,0, Accepted,2016-01-04
Curr. Oncol.,2016,23,1,https://doi.org/10.3747/co.23.2669,0, Published,2016-02-01
Curr. Oncol.,2016,23,1,https://doi.org/10.3747/co.23.2835,0,"
Received",2015-11-04
Curr. Oncol.,2016,23,1,https://doi.org/10.3747/co.23.2835,0, Revised,2015-12-05
Curr. Oncol.,2016,23,1,https://doi.org/10.3747/co.23.2835,0, Accepted,2016-01-03
Curr. Oncol.,2016,23,1,https://doi.org/10.3747/co.23.2835,0, Published,2016-02-01
Curr. Oncol.,2016,23,1,https://doi.org/10.3747/co.23.2793,0,"
Received",2015-11-03
Curr. Oncol.,2016,23,1,https://doi.org/10.3747/co.23.2793,0, Revised,2015-12-04
Curr. Oncol.,2016,23,1,https://doi.org/10.3747/co.23.2793,0, Accepted,2016-01-06
Curr. Oncol.,2016,23,1,https://doi.org/10.3747/co.23.2793,0, Published,2016-02-01
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3296,0,"
Received",2016-11-08
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3296,0, Revised,2016-12-09
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3296,0, Accepted,2017-01-10
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3296,0, Published,2017-02-01
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3369,0,"
Received",2016-11-03
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3369,0, Revised,2016-12-04
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3369,0, Accepted,2017-01-05
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3369,0, Published,2017-02-01
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3642,0,"
Received",2016-11-03
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3642,0, Revised,2016-12-15
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3642,0, Accepted,2017-01-10
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3642,0, Published,2017-02-01
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3545,0,"
Received",2016-11-08
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3545,0, Revised,2016-12-05
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3545,0, Accepted,2017-01-03
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3545,0, Published,2017-02-01
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3419,0,"
Received",2016-11-09
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3419,0, Revised,2016-12-05
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3419,0, Accepted,2017-01-02
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3419,0, Published,2017-02-01
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3410,0,"
Received",2016-11-02
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3410,0, Revised,2016-12-05
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3410,0, Accepted,2017-01-04
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3410,0, Published,2017-02-01
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3266,0,"
Received",2016-11-10
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3266,0, Revised,2016-12-11
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3266,0, Accepted,2017-01-15
Curr. Oncol.,2017,24,1,https://doi.org/10.3747/co.24.3266,0, Published,2017-02-01
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3969,0,"
Received",2017-11-03
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3969,0, Revised,2017-12-04
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3969,0, Accepted,2018-01-08
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3969,0, Published,2018-02-01
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3827,0,"
Received",2017-11-09
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3827,0, Revised,2017-12-14
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3827,0, Accepted,2018-01-11
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3827,0, Published,2018-02-01
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3851,0,"
Received",2017-11-09
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3851,0, Revised,2017-12-08
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3851,0, Accepted,2018-01-09
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3851,0, Published,2018-02-01
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3845,0,"
Received",2017-11-08
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3845,0, Revised,2017-12-07
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3845,0, Accepted,2018-01-09
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3845,0, Published,2018-02-01
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3916,0,"
Received",2017-11-01
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3916,0, Revised,2017-12-01
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3916,0, Accepted,2018-01-01
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3916,0, Published,2018-02-01
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.4079,0,"
Received",2017-11-07
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.4079,0, Revised,2017-12-12
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.4079,0, Accepted,2018-01-15
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.4079,0, Published,2018-02-01
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3657,0,"
Received",2017-11-07
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3657,0, Revised,2017-12-05
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3657,0, Accepted,2018-01-08
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3657,0, Published,2018-02-01
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3915,0,"
Received",2017-11-01
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3915,0, Revised,2017-12-01
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3915,0, Accepted,2018-01-01
Curr. Oncol.,2018,25,1,https://doi.org/10.3747/co.25.3915,0, Published,2018-02-01
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4385,0,"
Received",2018-11-03
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4385,0, Revised,2018-12-06
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4385,0, Accepted,2019-01-12
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4385,0, Published,2019-02-01
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4593,0,"
Received",2018-11-03
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4593,0, Revised,2018-12-08
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4593,0, Accepted,2019-01-12
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4593,0, Published,2019-02-01
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4341,0,"
Received",2018-11-03
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4341,0, Revised,2018-12-06
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4341,0, Accepted,2019-01-12
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4341,0, Published,2019-02-01
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4955,0,"
Received",2018-11-03
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4955,0, Revised,2018-12-08
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4955,0, Accepted,2019-01-12
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4955,0, Published,2019-02-01
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4609,0,"
Received",2018-11-03
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4609,0, Revised,2018-12-08
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4609,0, Accepted,2019-01-12
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4609,0, Published,2019-02-01
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4815,0,"
Received",2018-11-03
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4815,0, Revised,2018-12-08
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4815,0, Accepted,2019-01-12
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4815,0, Published,2019-02-01
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4068,0,"
Received",2018-11-05
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4068,0, Revised,2018-12-10
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4068,0, Accepted,2019-01-07
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4068,0, Published,2019-02-01
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4271,0,"
Received",2018-11-03
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4271,0, Revised,2018-12-06
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4271,0, Accepted,2019-01-12
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4271,0, Published,2019-02-01
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4389,0,"
Received",2018-11-03
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4389,0, Revised,2018-12-04
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4389,0, Accepted,2019-01-12
Curr. Oncol.,2019,26,1,https://doi.org/10.3747/co.26.4389,0, Published,2019-02-01
Curr. Oncol.,2020,27,1,https://doi.org/10.3747/co.27.5211,0,"
Received",2019-11-10
Curr. Oncol.,2020,27,1,https://doi.org/10.3747/co.27.5211,0, Revised,2019-12-07
Curr. Oncol.,2020,27,1,https://doi.org/10.3747/co.27.5211,0, Accepted,2020-01-12
Curr. Oncol.,2020,27,1,https://doi.org/10.3747/co.27.5211,0, Published,2020-02-01
Curr. Oncol.,2020,27,1,https://doi.org/10.3747/co.27.5961,0,"
Received",2019-11-06
Curr. Oncol.,2020,27,1,https://doi.org/10.3747/co.27.5961,0, Revised,2019-12-05
Curr. Oncol.,2020,27,1,https://doi.org/10.3747/co.27.5961,0, Accepted,2020-01-15
Curr. Oncol.,2020,27,1,https://doi.org/10.3747/co.27.5961,0, Published,2020-02-01
Curr. Oncol.,2020,27,1,https://doi.org/10.3747/co.27.5499,0,"
Received",2019-11-09
Curr. Oncol.,2020,27,1,https://doi.org/10.3747/co.27.5499,0, Revised,2019-12-07
Curr. Oncol.,2020,27,1,https://doi.org/10.3747/co.27.5499,0, Accepted,2020-01-10
Curr. Oncol.,2020,27,1,https://doi.org/10.3747/co.27.5499,0, Published,2020-02-01
Curr. Oncol.,2020,27,1,https://doi.org/10.3747/co.27.5789,0,"
Received",2019-11-07
Curr. Oncol.,2020,27,1,https://doi.org/10.3747/co.27.5789,0, Revised,2019-12-02
Curr. Oncol.,2020,27,1,https://doi.org/10.3747/co.27.5789,0, Accepted,2020-01-14
Curr. Oncol.,2020,27,1,https://doi.org/10.3747/co.27.5789,0, Published,2020-02-01
Curr. Oncol.,2020,27,1,https://doi.org/10.3747/co.27.5267,0,"
Received",2019-11-04
Curr. Oncol.,2020,27,1,https://doi.org/10.3747/co.27.5267,0, Revised,2019-12-07
Curr. Oncol.,2020,27,1,https://doi.org/10.3747/co.27.5267,0, Accepted,2020-01-13
Curr. Oncol.,2020,27,1,https://doi.org/10.3747/co.27.5267,0, Published,2020-02-01
Curr. Oncol.,2020,27,1,https://doi.org/10.3747/co.27.5401,0,"
Received",2019-11-08
Curr. Oncol.,2020,27,1,https://doi.org/10.3747/co.27.5401,0, Revised,2019-12-05
Curr. Oncol.,2020,27,1,https://doi.org/10.3747/co.27.5401,0, Accepted,2020-01-03
Curr. Oncol.,2020,27,1,https://doi.org/10.3747/co.27.5401,0, Published,2020-02-01
