journal,year,volume,issue,DOI,SI,event,date
Curr. Issues Mol. Biol.,2020,37,1,https://doi.org/10.21775/cimb.037.001,0,"
Received",2019-08-07
Curr. Issues Mol. Biol.,2020,37,1,https://doi.org/10.21775/cimb.037.001,0, Revised,2019-09-09
Curr. Issues Mol. Biol.,2020,37,1,https://doi.org/10.21775/cimb.037.001,0, Accepted,2019-10-09
Curr. Issues Mol. Biol.,2020,37,1,https://doi.org/10.21775/cimb.037.001,0, Published,2019-11-01
Curr. Issues Mol. Biol.,2020,38,1,https://doi.org/10.21775/cimb.038.001,0,"
Received",2019-10-09
Curr. Issues Mol. Biol.,2020,38,1,https://doi.org/10.21775/cimb.038.001,0, Revised,2019-11-07
Curr. Issues Mol. Biol.,2020,38,1,https://doi.org/10.21775/cimb.038.001,0, Accepted,2019-12-11
Curr. Issues Mol. Biol.,2020,38,1,https://doi.org/10.21775/cimb.038.001,0, Published,2020-01-22
Curr. Issues Mol. Biol.,2020,39,1,https://doi.org/10.21775/cimb.039.001,0,"
Received",2019-10-05
Curr. Issues Mol. Biol.,2020,39,1,https://doi.org/10.21775/cimb.039.001,0, Revised,2019-11-08
Curr. Issues Mol. Biol.,2020,39,1,https://doi.org/10.21775/cimb.039.001,0, Accepted,2019-12-12
Curr. Issues Mol. Biol.,2020,39,1,https://doi.org/10.21775/cimb.039.001,0, Published,2020-01-30
Curr. Issues Mol. Biol.,2021,40,1,https://doi.org/10.21775/cimb.040.001,0,"
Received",2019-11-14
Curr. Issues Mol. Biol.,2021,40,1,https://doi.org/10.21775/cimb.040.001,0, Revised,2019-12-08
Curr. Issues Mol. Biol.,2021,40,1,https://doi.org/10.21775/cimb.040.001,0, Accepted,2020-01-12
Curr. Issues Mol. Biol.,2021,40,1,https://doi.org/10.21775/cimb.040.001,0, Published,2020-02-24
Curr. Issues Mol. Biol.,2021,41,1,https://doi.org/10.21775/cimb.041.001,0,"
Received",2020-04-02
Curr. Issues Mol. Biol.,2021,41,1,https://doi.org/10.21775/cimb.041.001,0, Revised,2020-05-02
Curr. Issues Mol. Biol.,2021,41,1,https://doi.org/10.21775/cimb.041.001,0, Accepted,2020-06-02
Curr. Issues Mol. Biol.,2021,41,1,https://doi.org/10.21775/cimb.041.001,0, Published,2020-07-29
