journal,year,volume,issue,DOI,SI,event,date
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010001,1,"
Received",2015-09-25
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010001,1, Revised,2015-12-08
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010001,1, Accepted,2015-12-14
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010001,1, Published,2016-01-04
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010002,1,"
Received",2015-10-27
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010002,1, Revised,2015-11-26
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010002,1, Accepted,2015-12-08
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010002,1, Published,2016-01-04
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010003,1,"
Received",2015-10-30
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010003,1, Revised,2015-12-01
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010003,1, Accepted,2015-12-10
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010003,1, Published,2016-01-04
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010004,1,"
Received",2015-10-28
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010004,1, Revised,2015-12-10
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010004,1, Accepted,2015-12-17
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010004,1, Published,2016-01-05
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010005,1,"
Received",2015-10-29
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010005,1, Revised,2015-12-12
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010005,1, Accepted,2015-12-17
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010005,1, Published,2016-01-05
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010006,1,"
Received",2015-08-07
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010006,1, Revised,2015-12-08
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010006,1, Accepted,2015-12-15
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010006,1, Published,2016-01-05
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010007,1,"
Received",2015-10-30
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010007,1, Revised,2015-12-18
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010007,1, Accepted,2015-12-28
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010007,1, Published,2016-01-05
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010008,1,"
Received",2015-07-19
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010008,1, Revised,2015-09-28
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010008,1, Accepted,2015-12-30
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010008,1, Published,2016-01-11
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010009,0,"
Received",2016-01-21
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010009,0, Accepted,2016-01-25
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010009,0, Published,2016-01-25
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010010,1,"
Received",2015-11-01
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010010,1, Revised,2016-01-19
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010010,1, Accepted,2016-01-26
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010010,1, Published,2016-02-04
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010011,1,"
Received",2015-11-20
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010011,1, Revised,2016-01-15
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010011,1, Accepted,2016-01-22
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010011,1, Published,2016-02-03
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010012,1,"
Received",2015-11-30
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010012,1, Revised,2016-01-19
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010012,1, Accepted,2016-01-29
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010012,1, Published,2016-02-04
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010013,1,"
Received",2015-11-30
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010013,1, Revised,2016-01-15
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010013,1, Accepted,2016-01-29
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010013,1, Published,2016-02-16
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010014,1,"
Received",2015-12-16
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010014,1, Revised,2016-01-22
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010014,1, Accepted,2016-01-29
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010014,1, Published,2016-02-16
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010015,1,"
Received",2015-08-06
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010015,1, Revised,2015-12-02
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010015,1, Accepted,2016-02-05
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010015,1, Published,2016-02-16
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010016,1,"
Received",2016-01-20
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010016,1, Revised,2016-02-22
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010016,1, Accepted,2016-03-02
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010016,1, Published,2016-03-08
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010017,1,"
Received",2015-11-23
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010017,1, Revised,2016-03-04
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010017,1, Accepted,2016-03-08
Microorganisms,2016,4,1,https://doi.org/10.3390/microorganisms4010017,1, Published,2016-03-17
Microorganisms,2016,4,2,https://doi.org/10.3390/microorganisms4020018,0,"
Received",2016-02-03
Microorganisms,2016,4,2,https://doi.org/10.3390/microorganisms4020018,0, Revised,2016-03-11
Microorganisms,2016,4,2,https://doi.org/10.3390/microorganisms4020018,0, Accepted,2016-03-18
Microorganisms,2016,4,2,https://doi.org/10.3390/microorganisms4020018,0, Published,2016-03-24
Microorganisms,2016,4,2,https://doi.org/10.3390/microorganisms4020019,1,"
Received",2016-03-08
Microorganisms,2016,4,2,https://doi.org/10.3390/microorganisms4020019,1, Revised,2016-05-20
Microorganisms,2016,4,2,https://doi.org/10.3390/microorganisms4020019,1, Accepted,2016-05-20
Microorganisms,2016,4,2,https://doi.org/10.3390/microorganisms4020019,1, Published,2016-05-24
Microorganisms,2016,4,2,https://doi.org/10.3390/microorganisms4020020,1,"
Received",2016-03-09
Microorganisms,2016,4,2,https://doi.org/10.3390/microorganisms4020020,1, Revised,2016-05-25
Microorganisms,2016,4,2,https://doi.org/10.3390/microorganisms4020020,1, Accepted,2016-06-06
Microorganisms,2016,4,2,https://doi.org/10.3390/microorganisms4020020,1, Published,2016-06-15
Microorganisms,2016,4,2,https://doi.org/10.3390/microorganisms4020021,1,"
Received",2016-04-23
Microorganisms,2016,4,2,https://doi.org/10.3390/microorganisms4020021,1, Revised,2016-06-09
Microorganisms,2016,4,2,https://doi.org/10.3390/microorganisms4020021,1, Accepted,2016-06-17
Microorganisms,2016,4,2,https://doi.org/10.3390/microorganisms4020021,1, Published,2016-06-22
Microorganisms,2016,4,3,https://doi.org/10.3390/microorganisms4030022,1,"
Received",2016-03-31
Microorganisms,2016,4,3,https://doi.org/10.3390/microorganisms4030022,1, Revised,2016-06-17
Microorganisms,2016,4,3,https://doi.org/10.3390/microorganisms4030022,1, Accepted,2016-06-23
Microorganisms,2016,4,3,https://doi.org/10.3390/microorganisms4030022,1, Published,2016-07-05
Microorganisms,2016,4,3,https://doi.org/10.3390/microorganisms4030023,1,"
Received",2016-03-07
Microorganisms,2016,4,3,https://doi.org/10.3390/microorganisms4030023,1, Revised,2016-06-01
Microorganisms,2016,4,3,https://doi.org/10.3390/microorganisms4030023,1, Accepted,2016-06-23
Microorganisms,2016,4,3,https://doi.org/10.3390/microorganisms4030023,1, Published,2016-07-05
Microorganisms,2016,4,3,https://doi.org/10.3390/microorganisms4030024,1,"
Received",2016-04-15
Microorganisms,2016,4,3,https://doi.org/10.3390/microorganisms4030024,1, Revised,2016-07-14
Microorganisms,2016,4,3,https://doi.org/10.3390/microorganisms4030024,1, Accepted,2016-07-20
Microorganisms,2016,4,3,https://doi.org/10.3390/microorganisms4030024,1, Published,2016-07-27
Microorganisms,2016,4,3,https://doi.org/10.3390/microorganisms4030025,1,"
Received",2016-06-27
Microorganisms,2016,4,3,https://doi.org/10.3390/microorganisms4030025,1, Revised,2016-08-01
Microorganisms,2016,4,3,https://doi.org/10.3390/microorganisms4030025,1, Accepted,2016-08-02
